M_planet (M_Earth),M_planet (kg),Pressure (bar),Feasible,Launch Mass (kg),Num Stages,Mission Reliability
1.273091e+01,7.602898e+25,2.395027e+00,1,2.738587e+07,12,0.693842
1.273091e+01,7.602898e+25,2.807216e+00,1,2.739168e+07,12,0.693842
1.273091e+01,7.602898e+25,3.290345e+00,1,2.739842e+07,12,0.693842
1.273091e+01,7.602898e+25,3.856620e+00,1,2.740621e+07,12,0.693842
1.273091e+01,7.602898e+25,4.520354e+00,1,2.741884e+07,12,0.693842
1.273091e+01,7.602898e+25,5.298317e+00,1,2.743053e+07,12,0.693842
1.273091e+01,7.602898e+25,6.210169e+00,1,2.744425e+07,12,0.693842
1.273091e+01,7.602898e+25,7.278954e+00,1,2.746032e+07,12,0.693842
1.273091e+01,7.602898e+25,8.531679e+00,1,2.747917e+07,12,0.693842
1.273091e+01,7.602898e+25,1.000000e+01,1,2.750129e+07,12,0.693842
1.372633e+01,8.197365e+25,1.000000e-01,1,3.680587e+07,12,0.693842
1.372633e+01,8.197365e+25,1.172102e-01,1,3.680617e+07,12,0.693842
1.372633e+01,8.197365e+25,1.373824e-01,1,3.680654e+07,12,0.693842
1.372633e+01,8.197365e+25,1.610262e-01,1,3.680696e+07,12,0.693842
1.372633e+01,8.197365e+25,1.887392e-01,1,3.680746e+07,12,0.693842
1.372633e+01,8.197365e+25,2.212216e-01,1,3.680804e+07,12,0.693842
1.372633e+01,8.197365e+25,2.592944e-01,1,3.680872e+07,12,0.693842
1.372633e+01,8.197365e+25,3.039195e-01,1,3.680951e+07,12,0.693842
1.372633e+01,8.197365e+25,3.562248e-01,1,3.681045e+07,12,0.693842
1.372633e+01,8.197365e+25,4.175319e-01,1,3.681154e+07,12,0.693842
1.372633e+01,8.197365e+25,4.893901e-01,1,3.681282e+07,12,0.693842
1.372633e+01,8.197365e+25,5.736153e-01,1,3.681431e+07,12,0.693842
1.372633e+01,8.197365e+25,6.723358e-01,1,3.681606e+07,12,0.693842
1.372633e+01,8.197365e+25,7.880463e-01,1,3.681811e+07,12,0.693842
1.372633e+01,8.197365e+25,9.236709e-01,1,3.682049e+07,12,0.693842
1.372633e+01,8.197365e+25,1.000000e+00,1,3.682184e+07,12,0.693842
1.372633e+01,8.197365e+25,1.082637e+00,1,3.682328e+07,12,0.693842
1.372633e+01,8.197365e+25,1.268961e+00,1,3.682654e+07,12,0.693842
1.372633e+01,8.197365e+25,1.487352e+00,1,3.683034e+07,12,0.693842
1.372633e+01,8.197365e+25,1.743329e+00,1,3.683476e+07,12,0.693842
1.372633e+01,8.197365e+25,2.043360e+00,1,3.683991e+07,12,0.693842
1.372633e+01,8.197365e+25,2.395027e+00,1,3.684590e+07,12,0.693842
1.372633e+01,8.197365e+25,2.807216e+00,1,3.685457e+07,12,0.693842
1.372633e+01,8.197365e+25,3.290345e+00,1,3.686326e+07,12,0.693842
1.372633e+01,8.197365e+25,3.856620e+00,1,3.687345e+07,12,0.693842
1.372633e+01,8.197365e+25,4.520354e+00,1,3.688540e+07,12,0.693842
1.372633e+01,8.197365e+25,5.298317e+00,1,3.689941e+07,12,0.693842
1.372633e+01,8.197365e+25,6.210169e+00,1,3.691583e+07,12,0.693842
1.372633e+01,8.197365e+25,7.278954e+00,1,3.693508e+07,12,0.693842
1.372633e+01,8.197365e+25,8.531679e+00,1,3.695765e+07,12,0.693842
1.372633e+01,8.197365e+25,1.000000e+01,1,3.698412e+07,12,0.693842
1.479959e+01,8.838313e+25,1.000000e-01,1,4.839923e+07,13,0.673027
1.479959e+01,8.838313e+25,1.172102e-01,1,4.839958e+07,13,0.673027
1.479959e+01,8.838313e+25,1.373824e-01,1,4.839998e+07,13,0.673027
1.479959e+01,8.838313e+25,1.610262e-01,1,4.840046e+07,13,0.673027
1.479959e+01,8.838313e+25,1.887392e-01,1,4.840102e+07,13,0.673027
1.479959e+01,8.838313e+25,2.212216e-01,1,4.840167e+07,13,0.673027
1.479959e+01,8.838313e+25,2.592944e-01,1,4.840244e+07,13,0.673027
1.479959e+01,8.838313e+25,3.039195e-01,1,4.840333e+07,13,0.673027
1.479959e+01,8.838313e+25,3.562248e-01,1,4.840438e+07,13,0.673027
1.479959e+01,8.838313e+25,4.175319e-01,1,4.840561e+07,13,0.673027
1.479959e+01,8.838313e+25,4.893901e-01,1,4.840705e+07,13,0.673027
1.479959e+01,8.838313e+25,5.736153e-01,1,4.840873e+07,13,0.673027
1.479959e+01,8.838313e+25,6.723358e-01,1,4.841069e+07,13,0.673027
1.479959e+01,8.838313e+25,7.880463e-01,1,4.841299e+07,13,0.673027
1.479959e+01,8.838313e+25,9.236709e-01,1,4.841568e+07,13,0.673027
1.479959e+01,8.838313e+25,1.000000e+00,1,4.841718e+07,13,0.673027
1.479959e+01,8.838313e+25,1.082637e+00,1,4.841881e+07,13,0.673027
1.479959e+01,8.838313e+25,1.268961e+00,1,4.842247e+07,13,0.673027
1.479959e+01,8.838313e+25,1.487352e+00,1,4.842674e+07,13,0.673027
1.479959e+01,8.838313e+25,1.743329e+00,1,4.843172e+07,13,0.673027
1.479959e+01,8.838313e+25,2.043360e+00,1,4.843751e+07,13,0.673027
1.479959e+01,8.838313e+25,2.395027e+00,1,4.844425e+07,13,0.673027
1.479959e+01,8.838313e+25,2.807216e+00,1,4.845207e+07,13,0.673027
1.479959e+01,8.838313e+25,3.290345e+00,1,4.846113e+07,13,0.673027
1.479959e+01,8.838313e+25,3.856620e+00,1,4.847162e+07,13,0.673027
1.479959e+01,8.838313e+25,4.520354e+00,1,4.848863e+07,13,0.673027
1.479959e+01,8.838313e+25,5.298317e+00,1,4.850438e+07,13,0.673027
1.479959e+01,8.838313e+25,6.210169e+00,1,4.852283e+07,13,0.673027
1.479959e+01,8.838313e+25,7.278954e+00,1,4.854447e+07,13,0.673027
1.479959e+01,8.838313e+25,8.531679e+00,1,4.856984e+07,13,0.673027
1.479959e+01,8.838313e+25,1.000000e+01,1,4.859958e+07,13,0.673027
1.595676e+01,9.529377e+25,1.000000e-01,1,6.616729e+07,13,0.673027
1.595676e+01,9.529377e+25,1.172102e-01,1,6.616771e+07,13,0.673027
1.595676e+01,9.529377e+25,1.373824e-01,1,6.616821e+07,13,0.673027
1.595676e+01,9.529377e+25,1.610262e-01,1,6.616878e+07,13,0.673027
1.595676e+01,9.529377e+25,1.887392e-01,1,6.616946e+07,13,0.673027
1.595676e+01,9.529377e+25,2.212216e-01,1,6.617025e+07,13,0.673027
1.595676e+01,9.529377e+25,2.592944e-01,1,6.617117e+07,13,0.673027
1.595676e+01,9.529377e+25,3.039195e-01,1,6.617226e+07,13,0.673027
1.595676e+01,9.529377e+25,3.562248e-01,1,6.617353e+07,13,0.673027
1.595676e+01,9.529377e+25,4.175319e-01,1,6.617501e+07,13,0.673027
1.595676e+01,9.529377e+25,4.893901e-01,1,6.617675e+07,13,0.673027
1.595676e+01,9.529377e+25,5.736153e-01,1,6.617879e+07,13,0.673027
1.595676e+01,9.529377e+25,6.723358e-01,1,6.618117e+07,13,0.673027
1.595676e+01,9.529377e+25,7.880463e-01,1,6.618395e+07,13,0.673027
1.595676e+01,9.529377e+25,9.236709e-01,1,6.618720e+07,13,0.673027
1.595676e+01,9.529377e+25,1.000000e+00,1,6.618902e+07,13,0.673027
1.595676e+01,9.529377e+25,1.082637e+00,1,6.619099e+07,13,0.673027
1.595676e+01,9.529377e+25,1.268961e+00,1,6.619542e+07,13,0.673027
1.595676e+01,9.529377e+25,1.487352e+00,1,6.620059e+07,13,0.673027
1.595676e+01,9.529377e+25,1.743329e+00,1,6.620660e+07,13,0.673027
1.595676e+01,9.529377e+25,2.043360e+00,1,6.621361e+07,13,0.673027
1.595676e+01,9.529377e+25,2.395027e+00,1,6.622176e+07,13,0.673027
1.595676e+01,9.529377e+25,2.807216e+00,1,6.623121e+07,13,0.673027
1.595676e+01,9.529377e+25,3.290345e+00,1,6.624217e+07,13,0.673027
1.595676e+01,9.529377e+25,3.856620e+00,1,6.625924e+07,13,0.673027
1.595676e+01,9.529377e+25,4.520354e+00,1,6.627549e+07,13,0.673027
1.595676e+01,9.529377e+25,5.298317e+00,1,6.629454e+07,13,0.673027
1.595676e+01,9.529377e+25,6.210169e+00,1,6.631688e+07,13,0.673027
1.595676e+01,9.529377e+25,7.278954e+00,1,6.634306e+07,13,0.673027
1.595676e+01,9.529377e+25,8.531679e+00,1,6.637376e+07,13,0.673027
1.595676e+01,9.529377e+25,1.000000e+01,1,6.640975e+07,13,0.673027
1.720441e+01,1.027447e+26,1.000000e-01,1,8.848270e+07,14,0.652836
1.720441e+01,1.027447e+26,1.172102e-01,1,8.848318e+07,14,0.652836
1.720441e+01,1.027447e+26,1.373824e-01,1,8.848374e+07,14,0.652836
1.720441e+01,1.027447e+26,1.610262e-01,1,8.848440e+07,14,0.652836
1.720441e+01,1.027447e+26,1.887392e-01,1,8.848517e+07,14,0.652836
1.720441e+01,1.027447e+26,2.212216e-01,1,8.848607e+07,14,0.652836
1.720441e+01,1.027447e+26,2.592944e-01,1,8.848713e+07,14,0.652836
1.720441e+01,1.027447e+26,3.039195e-01,1,8.848836e+07,14,0.652836
1.720441e+01,1.027447e+26,3.562248e-01,1,8.848981e+07,14,0.652836
1.720441e+01,1.027447e+26,4.175319e-01,1,8.849151e+07,14,0.652836
1.720441e+01,1.027447e+26,4.893901e-01,1,8.849349e+07,14,0.652836
1.720441e+01,1.027447e+26,5.736153e-01,1,8.849581e+07,14,0.652836
1.720441e+01,1.027447e+26,6.723358e-01,1,8.849852e+07,14,0.652836
1.720441e+01,1.027447e+26,7.880463e-01,1,8.850170e+07,14,0.652836
1.720441e+01,1.027447e+26,9.236709e-01,1,8.850540e+07,14,0.652836
1.720441e+01,1.027447e+26,1.000000e+00,1,8.850749e+07,14,0.652836
1.720441e+01,1.027447e+26,1.082637e+00,1,8.850973e+07,14,0.652836
1.720441e+01,1.027447e+26,1.268961e+00,1,8.851479e+07,14,0.652836
1.720441e+01,1.027447e+26,1.487352e+00,1,8.852068e+07,14,0.652836
1.720441e+01,1.027447e+26,1.743329e+00,1,8.852755e+07,14,0.652836
1.720441e+01,1.027447e+26,2.043360e+00,1,8.853554e+07,14,0.652836
1.720441e+01,1.027447e+26,2.395027e+00,1,8.854484e+07,14,0.652836
1.720441e+01,1.027447e+26,2.807216e+00,1,8.855563e+07,14,0.652836
1.720441e+01,1.027447e+26,3.290345e+00,1,8.856814e+07,14,0.652836
1.720441e+01,1.027447e+26,3.856620e+00,1,8.858260e+07,14,0.652836
1.720441e+01,1.027447e+26,4.520354e+00,1,8.860612e+07,14,0.652836
1.720441e+01,1.027447e+26,5.298317e+00,1,8.862786e+07,14,0.652836
1.720441e+01,1.027447e+26,6.210169e+00,1,8.865333e+07,14,0.652836
1.720441e+01,1.027447e+26,7.278954e+00,1,8.868319e+07,14,0.652836
1.720441e+01,1.027447e+26,8.531679e+00,1,8.871820e+07,14,0.652836
1.720441e+01,1.027447e+26,1.000000e+01,1,8.875925e+07,14,0.652836
1.854961e+01,1.107783e+26,1.000000e-01,1,1.230365e+08,14,0.652836
1.854961e+01,1.107783e+26,1.172102e-01,1,1.230371e+08,14,0.652836
1.854961e+01,1.107783e+26,1.373824e-01,1,1.230378e+08,14,0.652836
1.854961e+01,1.107783e+26,1.610262e-01,1,1.230386e+08,14,0.652836
1.854961e+01,1.107783e+26,1.887392e-01,1,1.230396e+08,14,0.652836
1.854961e+01,1.107783e+26,2.212216e-01,1,1.230407e+08,14,0.652836
1.854961e+01,1.107783e+26,2.592944e-01,1,1.230419e+08,14,0.652836
1.854961e+01,1.107783e+26,3.039195e-01,1,1.230435e+08,14,0.652836
1.854961e+01,1.107783e+26,3.562248e-01,1,1.230452e+08,14,0.652836
1.854961e+01,1.107783e+26,4.175319e-01,1,1.230473e+08,14,0.652836
1.854961e+01,1.107783e+26,4.893901e-01,1,1.230497e+08,14,0.652836
1.854961e+01,1.107783e+26,5.736153e-01,1,1.230526e+08,14,0.652836
1.854961e+01,1.107783e+26,6.723358e-01,1,1.230559e+08,14,0.652836
1.854961e+01,1.107783e+26,7.880463e-01,1,1.230598e+08,14,0.652836
1.854961e+01,1.107783e+26,9.236709e-01,1,1.230643e+08,14,0.652836
1.854961e+01,1.107783e+26,1.000000e+00,1,1.230669e+08,14,0.652836
1.854961e+01,1.107783e+26,1.082637e+00,1,1.230696e+08,14,0.652836
1.854961e+01,1.107783e+26,1.268961e+00,1,1.230758e+08,14,0.652836
1.854961e+01,1.107783e+26,1.487352e+00,1,1.230830e+08,14,0.652836
1.854961e+01,1.107783e+26,1.743329e+00,1,1.230914e+08,14,0.652836
1.854961e+01,1.107783e+26,2.043360e+00,1,1.231012e+08,14,0.652836
1.854961e+01,1.107783e+26,2.395027e+00,1,1.231126e+08,14,0.652836
1.854961e+01,1.107783e+26,2.807216e+00,1,1.231258e+08,14,0.652836
1.854961e+01,1.107783e+26,3.290345e+00,1,1.231410e+08,14,0.652836
1.854961e+01,1.107783e+26,3.856620e+00,1,1.231587e+08,14,0.652836
1.854961e+01,1.107783e+26,4.520354e+00,1,1.231876e+08,14,0.652836
1.854961e+01,1.107783e+26,5.298317e+00,1,1.232142e+08,14,0.652836
1.854961e+01,1.107783e+26,6.210169e+00,1,1.232454e+08,14,0.652836
1.854961e+01,1.107783e+26,7.278954e+00,1,1.232819e+08,14,0.652836
1.854961e+01,1.107783e+26,8.531679e+00,1,1.233248e+08,14,0.652836
1.854961e+01,1.107783e+26,1.000000e+01,1,1.233750e+08,14,0.652836
2.000000e+01,1.194400e+26,1.000000e-01,1,1.674409e+08,15,0.633251
2.000000e+01,1.194400e+26,1.172102e-01,1,1.674416e+08,15,0.633251
2.000000e+01,1.194400e+26,1.373824e-01,1,1.674424e+08,15,0.633251
2.000000e+01,1.194400e+26,1.610262e-01,1,1.674433e+08,15,0.633251
2.000000e+01,1.194400e+26,1.887392e-01,1,1.674444e+08,15,0.633251
2.000000e+01,1.194400e+26,2.212216e-01,1,1.674457e+08,15,0.633251
2.000000e+01,1.194400e+26,2.592944e-01,1,1.674472e+08,15,0.633251
2.000000e+01,1.194400e+26,3.039195e-01,1,1.674489e+08,15,0.633251
2.000000e+01,1.194400e+26,3.562248e-01,1,1.674510e+08,15,0.633251
2.000000e+01,1.194400e+26,4.175319e-01,1,1.674534e+08,15,0.633251
2.000000e+01,1.194400e+26,4.893901e-01,1,1.674562e+08,15,0.633251
2.000000e+01,1.194400e+26,5.736153e-01,1,1.674595e+08,15,0.633251
2.000000e+01,1.194400e+26,6.723358e-01,1,1.674633e+08,15,0.633251
2.000000e+01,1.194400e+26,7.880463e-01,1,1.674678e+08,15,0.633251
2.000000e+01,1.194400e+26,9.236709e-01,1,1.674730e+08,15,0.633251
2.000000e+01,1.194400e+26,1.000000e+00,1,1.674760e+08,15,0.633251
2.000000e+01,1.194400e+26,1.082637e+00,1,1.674792e+08,15,0.633251
2.000000e+01,1.194400e+26,1.268961e+00,1,1.674863e+08,15,0.633251
2.000000e+01,1.194400e+26,1.487352e+00,1,1.674947e+08,15,0.633251
2.000000e+01,1.194400e+26,1.743329e+00,1,1.675044e+08,15,0.633251
2.000000e+01,1.194400e+26,2.043360e+00,1,1.675157e+08,15,0.633251
2.000000e+01,1.194400e+26,2.395027e+00,1,1.675289e+08,15,0.633251
2.000000e+01,1.194400e+26,2.807216e+00,1,1.675442e+08,15,0.633251
2.000000e+01,1.194400e+26,3.290345e+00,1,1.675619e+08,15,0.633251
2.000000e+01,1.194400e+26,3.856620e+00,1,1.675824e+08,15,0.633251
2.000000e+01,1.194400e+26,4.520354e+00,1,1.676157e+08,15,0.633251
2.000000e+01,1.194400e+26,5.298317e+00,1,1.676465e+08,15,0.633251
2.000000e+01,1.194400e+26,6.210169e+00,1,1.676826e+08,15,0.633251
2.000000e+01,1.194400e+26,7.278954e+00,1,1.677249e+08,15,0.633251
2.000000e+01,1.194400e+26,8.531679e+00,1,1.677745e+08,15,0.633251
2.000000e+01,1.194400e+26,1.000000e+01,1,1.678326e+08,15,0.633251
